rank,url,path,clicks,impressions,ctr,position,business_value,score,action
1316,https://shaffercon.com/industry-insights/efficient-energy-tips-for-a-greener-la-holiday-season/,/industry-insights/efficient-energy-tips-for-a-greener-la-holiday-season/,0,1,0.0,8.0,2,0.903,Monitor or improve after higher value pages
1317,https://shaffercon.com/industry-insights/electrician-chatsworth-ca-electrical-services,/industry-insights/electrician-chatsworth-ca-electrical-services/,0,1,0.0,4.0,2,0.903,Monitor or improve after higher value pages
1318,https://shaffercon.com/industry-insights/electrician-lawndale-ca-trusted-local-electrical-services,/industry-insights/electrician-lawndale-ca-trusted-local-electrical-services/,0,1,0.0,6.0,2,0.903,Monitor or improve after higher value pages
1319,https://shaffercon.com/industry-insights/the-importance-of-regular-electrical-maintenance-for-safety-and-efficiency,/industry-insights/the-importance-of-regular-electrical-maintenance-for-safety-and-efficiency/,0,1,0.0,10.0,2,0.903,Monitor or improve after higher value pages
1320,https://shaffercon.com/service-areas/altadena/commercial-whole-building-surge-protection,/service-areas/altadena/commercial-whole-building-surge-protection/,0,1,0.0,1.0,5,0.903,"Rewrite title, meta, intro, CTA, and internal links"
1321,https://shaffercon.com/service-areas/altadena/residential-complete-electrical-rewiring/,/service-areas/altadena/residential-complete-electrical-rewiring/,0,1,0.0,5.0,2,0.903,Monitor or improve after higher value pages
1322,https://shaffercon.com/service-areas/altadena/residential-dedicated-equipment-circuits/,/service-areas/altadena/residential-dedicated-equipment-circuits/,0,1,0.0,9.0,2,0.903,Monitor or improve after higher value pages
1323,https://shaffercon.com/service-areas/altadena/residential-pool-hot-tub-spa-electrical/,/service-areas/altadena/residential-pool-hot-tub-spa-electrical/,0,1,0.0,9.0,2,0.903,Monitor or improve after higher value pages
1324,https://shaffercon.com/service-areas/atwater-village/residential-energy-efficiency-upgrades,/service-areas/atwater-village/residential-energy-efficiency-upgrades/,0,1,0.0,9.0,2,0.903,Monitor or improve after higher value pages
1325,https://shaffercon.com/service-areas/atwater-village/residential-exhaust-fan-ventilation-wiring,/service-areas/atwater-village/residential-exhaust-fan-ventilation-wiring/,0,1,0.0,6.0,2,0.903,Monitor or improve after higher value pages
1326,https://shaffercon.com/service-areas/beverly-hills/commercial-dedicated-equipment-circuits,/service-areas/beverly-hills/commercial-dedicated-equipment-circuits/,0,1,0.0,3.0,5,0.903,"Rewrite title, meta, intro, CTA, and internal links"
1327,https://shaffercon.com/service-areas/beverly-hills/commercial-security-motion-lighting/,/service-areas/beverly-hills/commercial-security-motion-lighting/,0,1,0.0,2.0,5,0.903,"Rewrite title, meta, intro, CTA, and internal links"
1328,https://shaffercon.com/service-areas/beverly-hills/residential-ceiling-fan-fixture-installation,/service-areas/beverly-hills/residential-ceiling-fan-fixture-installation/,0,1,0.0,2.0,5,0.903,"Rewrite title, meta, intro, CTA, and internal links"
1329,https://shaffercon.com/service-areas/boyle-heights/residential-smart-automation-systems,/service-areas/boyle-heights/residential-smart-automation-systems/,0,1,0.0,6.0,2,0.903,Monitor or improve after higher value pages
1330,https://shaffercon.com/service-areas/burbank/commercial-whole-building-surge-protection,/service-areas/burbank/commercial-whole-building-surge-protection/,0,1,0.0,3.0,5,0.903,"Rewrite title, meta, intro, CTA, and internal links"
1331,https://shaffercon.com/service-areas/culver-city/commercial-electrical-code-compliance-corrections,/service-areas/culver-city/commercial-electrical-code-compliance-corrections/,0,1,0.0,2.0,5,0.903,"Rewrite title, meta, intro, CTA, and internal links"
1332,https://shaffercon.com/service-areas/culver-city/commercial-exhaust-fan-ventilation-wiring/,/service-areas/culver-city/commercial-exhaust-fan-ventilation-wiring/,0,1,0.0,2.0,5,0.903,"Rewrite title, meta, intro, CTA, and internal links"
1333,https://shaffercon.com/service-areas/culver-city/residential-energy-efficiency-upgrades,/service-areas/culver-city/residential-energy-efficiency-upgrades/,0,1,0.0,10.0,2,0.903,Monitor or improve after higher value pages
1334,https://shaffercon.com/service-areas/culver-city/residential-smart-automation-systems/,/service-areas/culver-city/residential-smart-automation-systems/,0,1,0.0,8.0,2,0.903,Monitor or improve after higher value pages
1335,https://shaffercon.com/service-areas/echo-park/commercial-backup-generator-installation/,/service-areas/echo-park/commercial-backup-generator-installation/,0,1,0.0,1.0,5,0.903,"Rewrite title, meta, intro, CTA, and internal links"
1336,https://shaffercon.com/service-areas/echo-park/residential-ceiling-fan-fixture-installation/,/service-areas/echo-park/residential-ceiling-fan-fixture-installation/,0,1,0.0,10.0,2,0.903,Monitor or improve after higher value pages
1337,https://shaffercon.com/service-areas/echo-park/residential-electrical-troubleshooting-repairs,/service-areas/echo-park/residential-electrical-troubleshooting-repairs/,0,1,0.0,4.0,2,0.903,Monitor or improve after higher value pages
1338,https://shaffercon.com/service-areas/echo-park/residential-electrical-troubleshooting-repairs/,/service-areas/echo-park/residential-electrical-troubleshooting-repairs/,0,1,0.0,4.0,2,0.903,Monitor or improve after higher value pages
1339,https://shaffercon.com/service-areas/echo-park/residential-exhaust-fan-ventilation-wiring/,/service-areas/echo-park/residential-exhaust-fan-ventilation-wiring/,0,1,0.0,6.0,2,0.903,Monitor or improve after higher value pages
1340,https://shaffercon.com/service-areas/echo-park/residential-smart-automation-systems,/service-areas/echo-park/residential-smart-automation-systems/,0,1,0.0,10.0,2,0.903,Monitor or improve after higher value pages
1341,https://shaffercon.com/service-areas/echo-park/residential-whole-building-surge-protection/,/service-areas/echo-park/residential-whole-building-surge-protection/,0,1,0.0,7.0,2,0.903,Monitor or improve after higher value pages
1342,https://shaffercon.com/service-areas/glendale/residential-smart-automation-systems,/service-areas/glendale/residential-smart-automation-systems/,0,1,0.0,4.0,2,0.903,Monitor or improve after higher value pages
1343,https://shaffercon.com/service-areas/glendale/residential-smart-automation-systems/,/service-areas/glendale/residential-smart-automation-systems/,0,1,0.0,4.0,2,0.903,Monitor or improve after higher value pages
1344,https://shaffercon.com/service-areas/hollywood/commercial-pool-hot-tub-spa-electrical,/service-areas/hollywood/commercial-pool-hot-tub-spa-electrical/,0,1,0.0,3.0,5,0.903,"Rewrite title, meta, intro, CTA, and internal links"
1345,https://shaffercon.com/service-areas/inglewood/commercial-lighting-installation-retrofitting,/service-areas/inglewood/commercial-lighting-installation-retrofitting/,0,1,0.0,2.0,5,0.903,"Rewrite title, meta, intro, CTA, and internal links"
1346,https://shaffercon.com/service-areas/inglewood/residential-data-network-av-wiring,/service-areas/inglewood/residential-data-network-av-wiring/,0,1,0.0,7.0,2,0.903,Monitor or improve after higher value pages
1347,https://shaffercon.com/service-areas/long-beach/commercial-ev-charger-installation/,/service-areas/long-beach/commercial-ev-charger-installation/,0,1,0.0,1.0,5,0.903,"Rewrite title, meta, intro, CTA, and internal links"
1348,https://shaffercon.com/service-areas/los-feliz/commercial-electrical-panel-upgrades/,/service-areas/los-feliz/commercial-electrical-panel-upgrades/,0,1,0.0,2.0,5,0.903,"Rewrite title, meta, intro, CTA, and internal links"
1349,https://shaffercon.com/service-areas/los-feliz/commercial-security-motion-lighting/,/service-areas/los-feliz/commercial-security-motion-lighting/,0,1,0.0,3.0,5,0.903,"Rewrite title, meta, intro, CTA, and internal links"
1350,https://shaffercon.com/service-areas/los-feliz/residential-smart-automation-systems,/service-areas/los-feliz/residential-smart-automation-systems/,0,1,0.0,8.0,2,0.903,Monitor or improve after higher value pages
1351,https://shaffercon.com/service-areas/pasadena/residential-data-network-av-wiring,/service-areas/pasadena/residential-data-network-av-wiring/,0,1,0.0,4.0,2,0.903,Monitor or improve after higher value pages
1352,https://shaffercon.com/service-areas/santa-monica/commercial-outlet-switch-dimmer-services/,/service-areas/santa-monica/commercial-outlet-switch-dimmer-services/,0,1,0.0,1.0,5,0.903,"Rewrite title, meta, intro, CTA, and internal links"
1353,https://shaffercon.com/service-areas/santa-monica/residential-whole-building-surge-protection,/service-areas/santa-monica/residential-whole-building-surge-protection/,0,1,0.0,9.0,2,0.903,Monitor or improve after higher value pages
1354,https://shaffercon.com/service-areas/silver-lake/commercial-complete-electrical-rewiring,/service-areas/silver-lake/commercial-complete-electrical-rewiring/,0,1,0.0,2.0,5,0.903,"Rewrite title, meta, intro, CTA, and internal links"
1355,https://shaffercon.com/service-areas/silver-lake/residential-dedicated-equipment-circuits/,/service-areas/silver-lake/residential-dedicated-equipment-circuits/,0,1,0.0,4.0,2,0.903,Monitor or improve after higher value pages
1356,https://shaffercon.com/service-areas/venice/commercial-complete-electrical-rewiring/,/service-areas/venice/commercial-complete-electrical-rewiring/,0,1,0.0,3.0,5,0.903,"Rewrite title, meta, intro, CTA, and internal links"
1357,https://shaffercon.com/service-areas/venice/residential-data-network-av-wiring,/service-areas/venice/residential-data-network-av-wiring/,0,1,0.0,10.0,2,0.903,Monitor or improve after higher value pages
1358,https://shaffercon.com/service-areas/west-hollywood/commercial-complete-electrical-rewiring/,/service-areas/west-hollywood/commercial-complete-electrical-rewiring/,0,1,0.0,3.0,5,0.903,"Rewrite title, meta, intro, CTA, and internal links"
1359,https://shaffercon.com/industry-insights/maximizing-energy-efficiency-advanced-electrical-technologies-for-homes/,/industry-insights/maximizing-energy-efficiency-advanced-electrical-technologies-for-homes/,0,6,0.0,30.83,2,0.887,Monitor or improve after higher value pages
1360,https://shaffercon.com/service-areas/burbank/residential-whole-building-surge-protection,/service-areas/burbank/residential-whole-building-surge-protection/,0,6,0.0,26.17,2,0.887,Monitor or improve after higher value pages
1361,https://shaffercon.com/service-areas/highland-park/residential-data-network-av-wiring/,/service-areas/highland-park/residential-data-network-av-wiring/,0,6,0.0,24.83,2,0.887,Monitor or improve after higher value pages
1362,https://shaffercon.com/service-areas/highland-park/residential-energy-efficiency-upgrades,/service-areas/highland-park/residential-energy-efficiency-upgrades/,0,6,0.0,28.17,2,0.887,Monitor or improve after higher value pages
1363,https://shaffercon.com/service-areas/santa-monica/residential-energy-efficiency-upgrades,/service-areas/santa-monica/residential-energy-efficiency-upgrades/,0,6,0.0,32.0,2,0.887,Monitor or improve after higher value pages
1364,https://shaffercon.com/service-areas/sherman-oaks/residential-energy-efficiency-upgrades,/service-areas/sherman-oaks/residential-energy-efficiency-upgrades/,0,6,0.0,37.17,2,0.887,Monitor or improve after higher value pages
1365,https://shaffercon.com/service-areas/inglewood/residential-ev-charger-installation/,/service-areas/inglewood/residential-ev-charger-installation/,0,14,0.0,44.36,5,0.882,Expand content and add links from stronger pages
1366,https://shaffercon.com/service-areas/sherman-oaks/commercial-data-network-av-wiring/,/service-areas/sherman-oaks/commercial-data-network-av-wiring/,0,14,0.0,41.14,5,0.882,Expand content and add links from stronger pages
1367,https://shaffercon.com/industry-insights/how-to-know-home-needs-electrical-panel-upgrade/,/industry-insights/how-to-know-home-needs-electrical-panel-upgrade/,0,13,0.0,47.69,5,0.86,Expand content and add links from stronger pages
1368,https://shaffercon.com/service-areas/altadena/residential-outlet-switch-dimmer-services/,/service-areas/altadena/residential-outlet-switch-dimmer-services/,0,2,0.0,2.5,3,0.859,Monitor or improve after higher value pages
1369,https://shaffercon.com/service-areas/culver-city/commercial-pool-hot-tub-spa-electrical,/service-areas/culver-city/commercial-pool-hot-tub-spa-electrical/,0,12,0.0,44.67,5,0.835,Expand content and add links from stronger pages
1370,https://shaffercon.com/service-areas/highland-park/residential-energy-efficiency-upgrades/,/service-areas/highland-park/residential-energy-efficiency-upgrades/,0,5,0.0,30.0,2,0.817,Monitor or improve after higher value pages
1371,https://shaffercon.com/service-areas/pasadena/residential-electrical-troubleshooting-repairs/,/service-areas/pasadena/residential-electrical-troubleshooting-repairs/,0,5,0.0,31.0,2,0.817,Monitor or improve after higher value pages
1372,https://shaffercon.com/service-areas/venice/residential-ceiling-fan-fixture-installation,/service-areas/venice/residential-ceiling-fan-fixture-installation/,0,5,0.0,24.2,2,0.817,Monitor or improve after higher value pages
