rank,url,path,route_type,clicks,impressions,ctr,expected_ctr,missed_clicks,position,business_value,score,need,top_queries,action
980,https://shaffercon.com/service-areas/inglewood/residential-lighting-installation-retrofitting/,/service-areas/inglewood/residential-lighting-installation-retrofitting/,service_detail,0,2,0.0,0.004,0.0,26.0,4,0.668,content,,"Content lift, expand page and add links from stronger pages"
981,https://shaffercon.com/service-areas/silver-lake/residential-ceiling-fan-fixture-installation/,/service-areas/silver-lake/residential-ceiling-fan-fixture-installation/,service_detail,0,8,0.0,0.004,0.0,20.75,2,0.668,content,,Monitor after higher value pages
982,https://shaffercon.com/service-areas/burbank/residential-outlet-switch-dimmer-services/,/service-areas/burbank/residential-outlet-switch-dimmer-services/,service_detail,0,18,0.0,0.001,0.0,49.06,5,0.639,content,smart controls burbank; smart devices burbank; burbank house rewire,"Content lift, expand page and add links from stronger pages"
983,https://shaffercon.com/service-areas/highland-park/commercial-electrical-troubleshooting-repairs/,/service-areas/highland-park/commercial-electrical-troubleshooting-repairs/,service_detail,0,18,0.0,0.001,0.0,49.34,5,0.639,content,commercial electric repair highland village; electrical repairs highland; electrical repairs highland park,"Content lift, expand page and add links from stronger pages"
984,https://shaffercon.com/games/electrician-doom.html/,/games/electrician-doom.html/,other,0,1,0.0,0.025,0.0,10.0,2,0.602,ctr,,"CTR fix, rewrite title and meta around proven queries"
985,https://shaffercon.com/industry-insights/the-importance-of-regular-electrical-maintenance-for-safety-and-efficiency/,/industry-insights/the-importance-of-regular-electrical-maintenance-for-safety-and-efficiency/,blog,0,1,0.0,0.025,0.0,10.0,2,0.602,ctr,,"CTR fix, rewrite title and meta around proven queries"
986,https://shaffercon.com/revolutionary-ev-charging-developments-transform-infrastructure-landscape-ultra-fast-1mw-technology-streetlight-integration-300-billion-global-investment-forecast-pennsylvania-community-expansion/,/revolutionary-ev-charging-developments-transform-infrastructure-landscape-ultra-fast-1mw-technology-streetlight-integration-300-billion-global-investment-forecast-pennsylvania-community-expansion/,landing,0,1,0.0,0.025,0.0,6.0,2,0.602,ctr,,"CTR fix, rewrite title and meta around proven queries"
987,https://shaffercon.com/service-areas/altadena/residential-complete-electrical-rewiring/,/service-areas/altadena/residential-complete-electrical-rewiring/,service_detail,0,1,0.0,0.05,0.1,5.0,2,0.602,ctr,,"CTR fix, rewrite title and meta around proven queries"
988,https://shaffercon.com/service-areas/altadena/residential-pool-hot-tub-spa-electrical/,/service-areas/altadena/residential-pool-hot-tub-spa-electrical/,service_detail,0,1,0.0,0.025,0.0,9.0,2,0.602,ctr,,"CTR fix, rewrite title and meta around proven queries"
989,https://shaffercon.com/service-areas/atwater-village/residential-energy-efficiency-upgrades/,/service-areas/atwater-village/residential-energy-efficiency-upgrades/,service_detail,0,1,0.0,0.025,0.0,9.0,2,0.602,ctr,,"CTR fix, rewrite title and meta around proven queries"
990,https://shaffercon.com/service-areas/atwater-village/residential-exhaust-fan-ventilation-wiring/,/service-areas/atwater-village/residential-exhaust-fan-ventilation-wiring/,service_detail,0,1,0.0,0.025,0.0,6.0,2,0.602,ctr,,"CTR fix, rewrite title and meta around proven queries"
991,https://shaffercon.com/service-areas/boyle-heights/residential-smart-automation-systems/,/service-areas/boyle-heights/residential-smart-automation-systems/,service_detail,0,1,0.0,0.025,0.0,6.0,2,0.602,ctr,,"CTR fix, rewrite title and meta around proven queries"
992,https://shaffercon.com/service-areas/culver-city/residential-smart-automation-systems/,/service-areas/culver-city/residential-smart-automation-systems/,service_detail,0,1,0.0,0.025,0.0,8.0,2,0.602,ctr,,"CTR fix, rewrite title and meta around proven queries"
993,https://shaffercon.com/service-areas/echo-park/residential-smart-automation-systems/,/service-areas/echo-park/residential-smart-automation-systems/,service_detail,0,1,0.0,0.025,0.0,10.0,2,0.602,ctr,,"CTR fix, rewrite title and meta around proven queries"
994,https://shaffercon.com/service-areas/inglewood/residential-data-network-av-wiring/,/service-areas/inglewood/residential-data-network-av-wiring/,service_detail,0,1,0.0,0.025,0.0,7.0,2,0.602,ctr,structured cabling installers inglewood,"CTR fix, rewrite title and meta around proven queries"
995,https://shaffercon.com/service-areas/los-feliz/residential-smart-automation-systems/,/service-areas/los-feliz/residential-smart-automation-systems/,service_detail,0,1,0.0,0.025,0.0,8.0,2,0.602,ctr,,"CTR fix, rewrite title and meta around proven queries"
996,https://shaffercon.com/service-areas/pasadena/residential-data-network-av-wiring/,/service-areas/pasadena/residential-data-network-av-wiring/,service_detail,0,1,0.0,0.05,0.1,4.0,2,0.602,ctr,,"CTR fix, rewrite title and meta around proven queries"
997,https://shaffercon.com/service-areas/santa-monica/residential-whole-building-surge-protection/,/service-areas/santa-monica/residential-whole-building-surge-protection/,service_detail,0,1,0.0,0.025,0.0,9.0,2,0.602,ctr,,"CTR fix, rewrite title and meta around proven queries"
998,https://shaffercon.com/service-areas/silver-lake/residential-dedicated-equipment-circuits/,/service-areas/silver-lake/residential-dedicated-equipment-circuits/,service_detail,0,1,0.0,0.05,0.1,4.0,2,0.602,ctr,,"CTR fix, rewrite title and meta around proven queries"
999,https://shaffercon.com/service-areas/venice/residential-data-network-av-wiring/,/service-areas/venice/residential-data-network-av-wiring/,service_detail,0,1,0.0,0.025,0.0,10.0,2,0.602,ctr,,"CTR fix, rewrite title and meta around proven queries"
1000,https://shaffercon.com/industry-insights/maximizing-energy-efficiency-advanced-electrical-technologies-for-homes/,/industry-insights/maximizing-energy-efficiency-advanced-electrical-technologies-for-homes/,blog,0,6,0.0,0.004,0.0,30.83,2,0.592,content,,Monitor after higher value pages
1001,https://shaffercon.com/service-areas/highland-park/residential-data-network-av-wiring/,/service-areas/highland-park/residential-data-network-av-wiring/,service_detail,0,6,0.0,0.004,0.0,24.83,2,0.592,content,custom av highland park; professional data wiring los angeles,Monitor after higher value pages
1002,https://shaffercon.com/service-areas/sherman-oaks/residential-energy-efficiency-upgrades/,/service-areas/sherman-oaks/residential-energy-efficiency-upgrades/,service_detail,0,6,0.0,0.004,0.0,37.17,2,0.592,content,energy saving installers,Monitor after higher value pages
1003,https://shaffercon.com/service-areas/inglewood/residential-ev-charger-installation/,/service-areas/inglewood/residential-ev-charger-installation/,service_detail,0,14,0.0,0.001,0.0,44.36,5,0.588,content,ev charger installation pasadena; ev charger installation downers grove; ev charging station contractors downers grove,"Content lift, expand page and add links from stronger pages"
1004,https://shaffercon.com/industry-insights/how-to-know-home-needs-electrical-panel-upgrade/,/industry-insights/how-to-know-home-needs-electrical-panel-upgrade/,blog,0,13,0.0,0.001,0.0,47.69,5,0.573,content,signs you need a panel upgrade,"Content lift, expand page and add links from stronger pages"
1005,https://shaffercon.com/service-areas/silver-lake/commercial-electrical-safety-inspections/,/service-areas/silver-lake/commercial-electrical-safety-inspections/,service_detail,0,13,0.0,0.001,0.0,69.69,5,0.573,content,,"Content lift, expand page and add links from stronger pages"
1006,https://shaffercon.com/service-areas/venice/residential-ceiling-fan-fixture-installation/,/service-areas/venice/residential-ceiling-fan-fixture-installation/,service_detail,0,5,0.0,0.004,0.0,24.2,2,0.545,content,ceiling fan installation venice,Monitor after higher value pages
1007,https://shaffercon.com/service-areas/highland-park/commercial-electrical-panel-upgrades/,/service-areas/highland-park/commercial-electrical-panel-upgrades/,service_detail,0,11,0.0,0.001,0.0,41.45,5,0.54,content,circuit breaker upgrades highland park; electrical panel upgrade highland village,"Content lift, expand page and add links from stronger pages"
1008,https://shaffercon.com/commercial-electrical-troubleshooting-repairs/,/commercial-electrical-troubleshooting-repairs/,landing,0,1,0.0,0.004,0.0,25.0,5,0.527,content,,"Content lift, expand page and add links from stronger pages"
1009,https://shaffercon.com/images/electrical-panel-meter-installation.jpg/,/images/electrical-panel-meter-installation.jpg/,other,0,1,0.0,0.004,0.0,24.0,5,0.527,content,,"Content lift, expand page and add links from stronger pages"
1010,https://shaffercon.com/service-areas/beverly-hills/commercial-security-motion-lighting/,/service-areas/beverly-hills/commercial-security-motion-lighting/,service_detail,0,1,0.0,0.08,0.1,2.0,5,0.527,ctr,,"CTR fix, rewrite title and meta around proven queries"
1011,https://shaffercon.com/service-areas/boyle-heights/commercial-electrical-safety-inspections/,/service-areas/boyle-heights/commercial-electrical-safety-inspections/,service_detail,0,1,0.0,0.004,0.0,40.0,5,0.527,content,,"Content lift, expand page and add links from stronger pages"
1012,https://shaffercon.com/service-areas/boyle-heights/commercial-ev-charger-installation/,/service-areas/boyle-heights/commercial-ev-charger-installation/,service_detail,0,1,0.0,0.004,0.0,23.0,5,0.527,content,,"Content lift, expand page and add links from stronger pages"
1013,https://shaffercon.com/service-areas/boyle-heights/residential-breaker-panel-service-maintenance/,/service-areas/boyle-heights/residential-breaker-panel-service-maintenance/,service_detail,0,1,0.0,0.004,0.0,28.0,5,0.527,content,,"Content lift, expand page and add links from stronger pages"
1014,https://shaffercon.com/service-areas/culver-city/commercial-electrical-troubleshooting-repairs/,/service-areas/culver-city/commercial-electrical-troubleshooting-repairs/,service_detail,0,1,0.0,0.004,0.0,24.0,5,0.527,content,,"Content lift, expand page and add links from stronger pages"
1015,https://shaffercon.com/service-areas/echo-park/commercial-backup-generator-installation/,/service-areas/echo-park/commercial-backup-generator-installation/,service_detail,0,1,0.0,0.08,0.1,1.0,5,0.527,ctr,,"CTR fix, rewrite title and meta around proven queries"
1016,https://shaffercon.com/service-areas/los-feliz/commercial-electrical-panel-upgrades/,/service-areas/los-feliz/commercial-electrical-panel-upgrades/,service_detail,0,1,0.0,0.08,0.1,2.0,5,0.527,ctr,,"CTR fix, rewrite title and meta around proven queries"
1017,https://shaffercon.com/service-areas/los-feliz/commercial-security-motion-lighting/,/service-areas/los-feliz/commercial-security-motion-lighting/,service_detail,0,1,0.0,0.08,0.1,3.0,5,0.527,ctr,,"CTR fix, rewrite title and meta around proven queries"
1018,https://shaffercon.com/service-areas/santa-monica/commercial-outlet-switch-dimmer-services/,/service-areas/santa-monica/commercial-outlet-switch-dimmer-services/,service_detail,0,1,0.0,0.08,0.1,1.0,5,0.527,ctr,,"CTR fix, rewrite title and meta around proven queries"
1019,https://shaffercon.com/service-areas/silver-lake/commercial-complete-electrical-rewiring/,/service-areas/silver-lake/commercial-complete-electrical-rewiring/,service_detail,0,1,0.0,0.08,0.1,2.0,5,0.527,ctr,,"CTR fix, rewrite title and meta around proven queries"
1020,https://shaffercon.com/service-areas/silver-lake/commercial-security-motion-lighting/,/service-areas/silver-lake/commercial-security-motion-lighting/,service_detail,0,1,0.0,0.004,0.0,26.0,5,0.527,content,commercial hardscape in silver lake,"Content lift, expand page and add links from stronger pages"
1021,https://shaffercon.com/service-areas/venice/commercial-complete-electrical-rewiring/,/service-areas/venice/commercial-complete-electrical-rewiring/,service_detail,0,1,0.0,0.08,0.1,3.0,5,0.527,ctr,,"CTR fix, rewrite title and meta around proven queries"
1022,https://shaffercon.com/service-areas/west-hollywood/commercial-complete-electrical-rewiring/,/service-areas/west-hollywood/commercial-complete-electrical-rewiring/,service_detail,0,1,0.0,0.08,0.1,3.0,5,0.527,ctr,,"CTR fix, rewrite title and meta around proven queries"
1023,https://shaffercon.com/industry-insights/the-future-of-ev-charging-how-smart-infrastructure-bidirectional-tech-and-community-collaboration-are-shaping-los-angeles/,/industry-insights/the-future-of-ev-charging-how-smart-infrastructure-bidirectional-tech-and-community-collaboration-are-shaping-los-angeles/,blog,0,10,0.0,0.001,0.0,45.7,5,0.521,content,,"Content lift, expand page and add links from stronger pages"
1024,https://shaffercon.com/industry-insights/transforming-mobility-the-rise-of-ev-charging-infrastructure-across-america/,/industry-insights/transforming-mobility-the-rise-of-ev-charging-infrastructure-across-america/,blog,0,10,0.0,0.001,0.0,42.2,5,0.521,content,charging infrastructure for mobility operators,"Content lift, expand page and add links from stronger pages"
1025,https://shaffercon.com/service-areas/atwater-village/residential-ceiling-fan-fixture-installation/,/service-areas/atwater-village/residential-ceiling-fan-fixture-installation/,service_detail,0,1,0.0,0.012,0.0,11.0,2,0.512,ctr,,"CTR fix, rewrite title and meta around proven queries"
