issue,url,canonical_path,last_crawled,route_type,business_value,action
Page with redirect,https://shaffercon.com/service-areas/culver-city/commercial-pool-hot-tub-spa-electrical,/service-areas/culver-city/commercial-pool-hot-tub-spa-electrical/,2026-03-21,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/culver-city/residential-ceiling-fan-fixture-installation,/service-areas/culver-city/residential-ceiling-fan-fixture-installation/,2026-02-25,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/culver-city/residential-data-network-av-wiring,/service-areas/culver-city/residential-data-network-av-wiring/,2026-03-17,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/culver-city/residential-pool-hot-tub-spa-electrical,/service-areas/culver-city/residential-pool-hot-tub-spa-electrical/,2026-03-21,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/culver-city/residential-smart-automation-systems,/service-areas/culver-city/residential-smart-automation-systems/,2026-04-08,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/echo-park/commercial-ceiling-fan-fixture-installation,/service-areas/echo-park/commercial-ceiling-fan-fixture-installation/,2026-04-09,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/echo-park/commercial-data-network-av-wiring,/service-areas/echo-park/commercial-data-network-av-wiring/,2026-04-02,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/echo-park/commercial-smart-automation-systems,/service-areas/echo-park/commercial-smart-automation-systems/,2026-03-21,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/echo-park/residential-ceiling-fan-fixture-installation,/service-areas/echo-park/residential-ceiling-fan-fixture-installation/,2026-03-27,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/echo-park/residential-data-network-av-wiring,/service-areas/echo-park/residential-data-network-av-wiring/,2026-04-09,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/echo-park/residential-pool-hot-tub-spa-electrical,/service-areas/echo-park/residential-pool-hot-tub-spa-electrical/,2026-03-18,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/echo-park/residential-smart-automation-systems,/service-areas/echo-park/residential-smart-automation-systems/,2026-04-09,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/glendale/commercial-ceiling-fan-fixture-installation,/service-areas/glendale/commercial-ceiling-fan-fixture-installation/,2026-03-18,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/glendale/commercial-smart-automation-systems,/service-areas/glendale/commercial-smart-automation-systems/,2026-03-16,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/glendale/residential-ceiling-fan-fixture-installation,/service-areas/glendale/residential-ceiling-fan-fixture-installation/,2026-03-17,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/glendale/residential-data-network-av-wiring,/service-areas/glendale/residential-data-network-av-wiring/,2026-04-08,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/glendale/residential-pool-hot-tub-spa-electrical,/service-areas/glendale/residential-pool-hot-tub-spa-electrical/,2026-04-08,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/glendale/residential-smart-automation-systems,/service-areas/glendale/residential-smart-automation-systems/,2026-03-18,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/highland-park/commercial-data-network-av-wiring,/service-areas/highland-park/commercial-data-network-av-wiring/,2026-03-19,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/highland-park/commercial-pool-hot-tub-spa-electrical,/service-areas/highland-park/commercial-pool-hot-tub-spa-electrical/,2026-04-02,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/highland-park/commercial-smart-automation-systems,/service-areas/highland-park/commercial-smart-automation-systems/,2026-03-21,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/highland-park/residential-ceiling-fan-fixture-installation,/service-areas/highland-park/residential-ceiling-fan-fixture-installation/,2025-11-28,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/highland-park/residential-data-network-av-wiring,/service-areas/highland-park/residential-data-network-av-wiring/,2026-03-26,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/highland-park/residential-pool-hot-tub-spa-electrical,/service-areas/highland-park/residential-pool-hot-tub-spa-electrical/,2025-11-25,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/highland-park/residential-smart-automation-systems,/service-areas/highland-park/residential-smart-automation-systems/,2026-04-09,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/hollywood/commercial-data-network-av-wiring,/service-areas/hollywood/commercial-data-network-av-wiring/,2026-01-01,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/hollywood/commercial-pool-hot-tub-spa-electrical,/service-areas/hollywood/commercial-pool-hot-tub-spa-electrical/,2026-03-20,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/hollywood/residential-ceiling-fan-fixture-installation,/service-areas/hollywood/residential-ceiling-fan-fixture-installation/,2025-11-22,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/hollywood/residential-data-network-av-wiring,/service-areas/hollywood/residential-data-network-av-wiring/,2026-04-08,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/inglewood/commercial-data-network-av-wiring,/service-areas/inglewood/commercial-data-network-av-wiring/,2025-11-25,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/inglewood/commercial-pool-hot-tub-spa-electrical,/service-areas/inglewood/commercial-pool-hot-tub-spa-electrical/,2026-04-09,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/inglewood/residential-ceiling-fan-fixture-installation,/service-areas/inglewood/residential-ceiling-fan-fixture-installation/,2026-03-19,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/inglewood/residential-data-network-av-wiring,/service-areas/inglewood/residential-data-network-av-wiring/,2026-02-14,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/inglewood/residential-pool-hot-tub-spa-electrical,/service-areas/inglewood/residential-pool-hot-tub-spa-electrical/,2025-11-24,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/inglewood/residential-smart-automation-systems,/service-areas/inglewood/residential-smart-automation-systems/,2026-03-18,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/long-beach/commercial-ceiling-fan-fixture-installation,/service-areas/long-beach/commercial-ceiling-fan-fixture-installation/,2026-03-16,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/long-beach/commercial-smart-automation-systems,/service-areas/long-beach/commercial-smart-automation-systems/,2026-03-19,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/long-beach/residential-ceiling-fan-fixture-installation,/service-areas/long-beach/residential-ceiling-fan-fixture-installation/,2026-04-09,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/long-beach/residential-data-network-av-wiring,/service-areas/long-beach/residential-data-network-av-wiring/,2026-04-02,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/long-beach/residential-pool-hot-tub-spa-electrical,/service-areas/long-beach/residential-pool-hot-tub-spa-electrical/,2026-03-20,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/long-beach/residential-smart-automation-systems,/service-areas/long-beach/residential-smart-automation-systems/,2026-04-27,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/los-feliz/commercial-ceiling-fan-fixture-installation,/service-areas/los-feliz/commercial-ceiling-fan-fixture-installation/,2026-03-21,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/los-feliz/commercial-data-network-av-wiring,/service-areas/los-feliz/commercial-data-network-av-wiring/,2026-03-19,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/los-feliz/commercial-smart-automation-systems,/service-areas/los-feliz/commercial-smart-automation-systems/,2026-04-02,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/los-feliz/residential-ceiling-fan-fixture-installation,/service-areas/los-feliz/residential-ceiling-fan-fixture-installation/,2026-04-07,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/los-feliz/residential-data-network-av-wiring,/service-areas/los-feliz/residential-data-network-av-wiring/,2026-04-09,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/los-feliz/residential-pool-hot-tub-spa-electrical,/service-areas/los-feliz/residential-pool-hot-tub-spa-electrical/,2026-03-20,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/los-feliz/residential-smart-automation-systems,/service-areas/los-feliz/residential-smart-automation-systems/,2026-01-15,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/pasadena/commercial-ceiling-fan-fixture-installation,/service-areas/pasadena/commercial-ceiling-fan-fixture-installation/,2025-12-10,service_detail,1,"No action, canonical trailing slash redirect"
